,temp,relh,skph,day,month,year,time,minutes
454,-2.0,100.0,12.964,10,1,2022,11:00:00,0
455,-2.0,100.0,14.816,10,1,2022,11:30:00,30
456,-2.0,92.86,16.668,10,1,2022,12:00:00,0
457,-2.0,92.86,14.816,10,1,2022,12:30:00,30
458,-2.0,92.86,14.816,10,1,2022,13:00:00,0
459,-3.0,100.0,14.816,10,1,2022,13:30:00,30
460,-3.0,100.0,14.816,10,1,2022,14:00:00,0
461,-3.0,92.8,12.964,10,1,2022,14:30:00,30
462,-3.0,92.8,14.816,10,1,2022,15:00:00,0
463,-3.0,92.8,14.816,10,1,2022,15:30:00,30
464,-3.0,92.8,11.112,10,1,2022,16:00:00,0
465,-3.0,92.8,18.52,10,1,2022,16:30:00,30
466,-3.0,92.8,12.964,10,1,2022,17:00:00,0
467,-3.0,86.07,16.668,10,1,2022,17:30:00,30
468,-3.0,86.07,18.52,10,1,2022,18:00:00,0
469,-3.0,86.07,18.52,10,1,2022,18:30:00,30
470,-3.0,86.07,12.964,10,1,2022,19:00:00,0
471,-3.0,86.07,9.26,10,1,2022,19:30:00,30
472,-2.0,79.92,5.556,10,1,2022,20:00:00,0
