,temp,relh,skph,day,month,year,time,minutes
310,0.0,54.87,3.704,7,1,2022,11:00:00,0
311,1.0,51.04,1.852,7,1,2022,11:30:00,30
312,2.0,43.95,5.556,7,1,2022,12:00:00,0
313,2.0,37.53,7.408,7,1,2022,12:30:00,30
314,2.0,40.63,3.704,7,1,2022,13:00:00,0
315,1.0,43.65,1.852,7,1,2022,13:30:00,30
316,0.0,50.75,1.852,7,1,2022,14:00:00,0
317,0.0,54.87,3.704,7,1,2022,14:30:00,30
318,-2.0,63.51,5.556,7,1,2022,15:00:00,0
319,-1.0,50.47,1.852,7,1,2022,15:30:00,30
320,-2.0,58.75,1.852,7,1,2022,16:00:00,0
321,-4.0,68.18,3.704,7,1,2022,16:30:00,30
322,-3.0,58.49,1.852,7,1,2022,17:00:00,0
323,-5.0,73.51,3.704,7,1,2022,17:30:00,30
324,-4.0,68.18,3.704,7,1,2022,18:00:00,0
325,-5.0,73.51,3.704,7,1,2022,18:30:00,30
326,-5.0,73.51,5.556,7,1,2022,19:00:00,0
327,-6.0,79.31,1.852,7,1,2022,19:30:00,30
328,-6.0,73.32,3.704,7,1,2022,20:00:00,0
329,-6.0,79.31,5.556,7,1,2022,20:30:00,30
330,-7.0,79.16,1.852,7,1,2022,21:00:00,0
331,-7.0,85.63,5.556,7,1,2022,21:30:00,30
332,-8.0,85.51,3.704,7,1,2022,22:00:00,0
333,-8.0,85.51,1.852,7,1,2022,22:30:00,30
334,-8.0,85.51,3.704,7,1,2022,23:00:00,0
335,-8.0,85.51,1.852,7,1,2022,23:30:00,30
336,-9.0,92.44,3.704,8,1,2022,00:00:00,0
337,-9.0,92.44,1.852,8,1,2022,00:30:00,30
338,-9.0,85.4,1.852,8,1,2022,01:00:00,0
339,-9.0,85.4,1.852,8,1,2022,01:30:00,30
340,-10.0,92.38,1.852,8,1,2022,02:00:00,0
341,-9.0,92.44,1.852,8,1,2022,02:30:00,30
342,-8.0,85.51,1.852,8,1,2022,03:00:00,0
343,-9.0,78.84,1.852,8,1,2022,03:30:00,30
344,-9.0,85.4,5.556,8,1,2022,04:00:00,0
345,-10.0,85.28,1.852,8,1,2022,04:30:00,30
346,-9.0,85.4,1.852,8,1,2022,05:00:00,0
347,-10.0,85.28,7.408,8,1,2022,05:30:00,30
348,-10.0,85.28,7.408,8,1,2022,06:00:00,0
349,-10.0,85.28,1.852,8,1,2022,06:30:00,30
350,-9.0,78.84,1.852,8,1,2022,07:00:00,0
