,relh,sknt,temp,day,month,year,time
919,93.03,7.0,0.9999999999999984,20,1,2015,05:00:00
921,93.03,8.0,0.9999999999999984,20,1,2015,06:00:00
923,100.0,7.0,0.9999999999999984,20,1,2015,07:00:00
925,100.0,5.0,0.9999999999999984,20,1,2015,08:00:00
927,100.0,6.0,0.9999999999999984,20,1,2015,09:00:00
929,93.08,5.0,2.000000000000001,20,1,2015,10:00:00
931,100.0,4.0,2.000000000000001,20,1,2015,11:00:00
933,100.0,5.0,2.000000000000001,20,1,2015,12:00:00
935,86.59,6.0,2.000000000000001,20,1,2015,13:00:00
937,86.59,4.0,2.000000000000001,20,1,2015,14:00:00
939,86.59,7.0,2.000000000000001,20,1,2015,15:00:00
940,93.03,5.0,0.9999999999999984,20,1,2015,16:00:00
942,93.03,5.0,0.9999999999999984,20,1,2015,17:00:00
944,93.08,7.0,2.000000000000001,20,1,2015,18:00:00
946,93.08,9.0,2.000000000000001,20,1,2015,19:00:00
948,93.08,6.0,2.000000000000001,20,1,2015,20:00:00
950,93.08,6.0,2.000000000000001,20,1,2015,21:00:00
952,93.08,5.0,2.000000000000001,20,1,2015,22:00:00
954,93.08,4.0,2.000000000000001,20,1,2015,23:00:00
956,93.08,3.0,2.000000000000001,21,1,2015,00:00:00
958,93.08,5.0,2.000000000000001,21,1,2015,01:00:00
960,93.08,4.0,2.000000000000001,21,1,2015,02:00:00
962,93.08,2.0,2.000000000000001,21,1,2015,03:00:00
964,93.08,3.0,2.000000000000001,21,1,2015,04:00:00
966,93.08,3.0,2.000000000000001,21,1,2015,05:00:00
968,93.08,2.0,2.000000000000001,21,1,2015,06:00:00
970,93.08,3.0,2.000000000000001,21,1,2015,07:00:00
972,93.08,3.0,2.000000000000001,21,1,2015,08:00:00
974,86.69,7.0,2.9999999999999996,21,1,2015,10:00:00
976,86.69,6.0,2.9999999999999996,21,1,2015,11:00:00
978,86.69,3.0,2.9999999999999996,21,1,2015,12:00:00
980,86.69,4.0,2.9999999999999996,21,1,2015,13:00:00
982,86.69,3.0,2.9999999999999996,21,1,2015,14:00:00
984,86.69,3.0,2.9999999999999996,21,1,2015,15:00:00
986,86.69,2.0,2.9999999999999996,21,1,2015,16:00:00
988,86.59,2.0,2.000000000000001,21,1,2015,17:00:00
990,86.59,2.0,2.000000000000001,21,1,2015,18:00:00
992,86.59,2.0,2.000000000000001,21,1,2015,19:00:00
994,93.08,2.0,2.000000000000001,21,1,2015,20:00:00
996,93.08,4.0,2.000000000000001,21,1,2015,21:00:00
998,93.08,2.0,2.000000000000001,21,1,2015,22:00:00
1000,86.59,4.0,2.000000000000001,21,1,2015,23:00:00
1002,86.59,4.0,2.000000000000001,22,1,2015,00:00:00
1004,86.59,5.0,2.000000000000001,22,1,2015,01:00:00
1006,86.59,2.0,2.000000000000001,22,1,2015,02:00:00
1008,86.59,7.0,2.000000000000001,22,1,2015,03:00:00
1010,93.08,4.0,2.000000000000001,22,1,2015,04:00:00
1012,93.08,5.0,2.000000000000001,22,1,2015,05:00:00
1014,93.08,5.0,2.000000000000001,22,1,2015,06:00:00
1016,93.08,7.0,2.000000000000001,22,1,2015,07:00:00
1018,93.08,6.0,2.000000000000001,22,1,2015,08:00:00
1020,86.59,8.0,2.000000000000001,22,1,2015,09:00:00
1022,86.69,7.0,2.9999999999999996,22,1,2015,10:00:00
1024,86.69,7.0,2.9999999999999996,22,1,2015,11:00:00
1026,80.79,8.0,4.000000000000002,22,1,2015,12:00:00
1028,80.79,8.0,4.000000000000002,22,1,2015,13:00:00
1030,86.69,8.0,2.9999999999999996,22,1,2015,14:00:00
1032,86.69,8.0,2.9999999999999996,22,1,2015,15:00:00
1034,93.08,7.0,2.000000000000001,22,1,2015,16:00:00
1036,93.08,5.0,2.000000000000001,22,1,2015,17:00:00
1038,93.08,5.0,2.000000000000001,22,1,2015,18:00:00
1040,93.03,4.0,0.9999999999999984,22,1,2015,19:00:00
1042,93.03,5.0,0.9999999999999984,22,1,2015,20:00:00
1044,93.03,3.0,0.9999999999999984,22,1,2015,21:00:00
1046,93.03,4.0,0.9999999999999984,22,1,2015,22:00:00
1048,93.03,3.0,0.9999999999999984,22,1,2015,23:00:00
1050,100.0,3.0,0.0,23,1,2015,00:00:00
1052,100.0,1.0,0.0,23,1,2015,01:00:00
1054,92.97,4.0,0.0,23,1,2015,02:00:00
1056,92.97,4.0,0.0,23,1,2015,03:00:00
1058,92.97,4.0,0.0,23,1,2015,04:00:00
1060,92.97,4.0,0.0,23,1,2015,05:00:00
1062,92.97,6.0,0.0,23,1,2015,06:00:00
1064,92.97,5.0,0.0,23,1,2015,07:00:00
1066,92.97,5.0,0.0,23,1,2015,08:00:00
1068,92.97,5.0,0.0,23,1,2015,09:00:00
1070,92.97,5.0,0.0,23,1,2015,10:00:00
1072,100.0,5.0,0.0,23,1,2015,11:00:00
1074,100.0,6.0,0.0,23,1,2015,12:00:00
1076,100.0,6.0,0.0,23,1,2015,13:00:00
1078,100.0,6.0,0.0,23,1,2015,14:00:00
1080,92.97,7.0,0.0,23,1,2015,15:00:00
1082,100.0,6.0,-1.0000000000000004,23,1,2015,16:00:00
1084,92.92,9.0,-1.0000000000000004,23,1,2015,17:00:00
1086,86.39,3.0,0.0,23,1,2015,18:00:00
1088,86.39,2.0,0.0,23,1,2015,19:00:00
1090,86.39,4.0,0.0,23,1,2015,20:00:00
1092,86.39,5.0,0.0,23,1,2015,21:00:00
1094,86.39,5.0,0.0,23,1,2015,22:00:00
1096,86.39,5.0,0.0,23,1,2015,23:00:00
1098,86.39,7.0,0.0,24,1,2015,00:00:00
1100,92.92,9.0,-1.0000000000000004,24,1,2015,01:00:00
1102,86.28,7.0,-1.0000000000000004,24,1,2015,02:00:00
1104,86.28,8.0,-1.0000000000000004,24,1,2015,03:00:00
1106,86.28,8.0,-1.0000000000000004,24,1,2015,04:00:00
1108,86.28,5.0,-1.0000000000000004,24,1,2015,05:00:00
1110,92.86,7.0,-2.000000000000001,24,1,2015,06:00:00
1112,92.86,5.0,-2.000000000000001,24,1,2015,07:00:00
1114,92.92,4.0,-1.0000000000000004,24,1,2015,08:00:00
1116,92.92,4.0,-1.0000000000000004,24,1,2015,09:00:00
1118,92.92,3.0,-1.0000000000000004,24,1,2015,10:00:00
1120,92.92,4.0,-1.0000000000000004,24,1,2015,11:00:00
1122,92.92,5.0,-1.0000000000000004,24,1,2015,12:00:00
1124,92.92,6.0,-1.0000000000000004,24,1,2015,13:00:00
1126,92.92,6.0,-1.0000000000000004,24,1,2015,14:00:00
1128,92.92,5.0,-1.0000000000000004,24,1,2015,15:00:00
1130,92.92,4.0,-1.0000000000000004,24,1,2015,16:00:00
1132,92.92,5.0,-1.0000000000000004,24,1,2015,17:00:00
1134,92.92,4.0,-1.0000000000000004,24,1,2015,18:00:00
1136,92.92,4.0,-1.0000000000000004,24,1,2015,19:00:00
1138,92.92,4.0,-1.0000000000000004,24,1,2015,20:00:00
1140,92.92,3.0,-1.0000000000000004,24,1,2015,21:00:00
1142,92.92,3.0,-1.0000000000000004,24,1,2015,22:00:00
1144,92.92,4.0,-1.0000000000000004,24,1,2015,23:00:00
1146,92.92,5.0,-1.0000000000000004,25,1,2015,00:00:00
1148,100.0,5.0,-2.000000000000001,25,1,2015,01:00:00
1150,100.0,4.0,-2.000000000000001,25,1,2015,02:00:00
1152,92.86,5.0,-2.000000000000001,25,1,2015,03:00:00
1154,92.86,5.0,-2.000000000000001,25,1,2015,04:00:00
1156,92.86,5.0,-2.000000000000001,25,1,2015,05:00:00
1158,92.86,5.0,-2.000000000000001,25,1,2015,06:00:00
1160,100.0,5.0,-2.9999999999999996,25,1,2015,07:00:00
1162,100.0,6.0,-2.9999999999999996,25,1,2015,08:00:00
1164,92.86,7.0,-2.000000000000001,25,1,2015,09:00:00
1166,92.86,7.0,-2.000000000000001,25,1,2015,10:00:00
1168,92.86,5.0,-2.000000000000001,25,1,2015,11:00:00
1170,92.86,5.0,-2.000000000000001,25,1,2015,12:00:00
1172,92.86,5.0,-2.000000000000001,25,1,2015,13:00:00
1174,92.86,4.0,-2.000000000000001,25,1,2015,14:00:00
1176,92.86,5.0,-2.000000000000001,25,1,2015,15:00:00
1178,92.86,5.0,-2.000000000000001,25,1,2015,16:00:00
1180,92.86,4.0,-2.000000000000001,25,1,2015,17:00:00
1182,92.92,4.0,-1.0000000000000004,25,1,2015,18:00:00
1184,92.92,3.0,-1.0000000000000004,25,1,2015,19:00:00
1186,92.92,4.0,-1.0000000000000004,25,1,2015,20:00:00
1188,92.92,4.0,-1.0000000000000004,25,1,2015,21:00:00
1190,92.92,5.0,-1.0000000000000004,25,1,2015,22:00:00
1192,92.92,3.0,-1.0000000000000004,25,1,2015,23:00:00
1194,92.97,3.0,0.0,26,1,2015,00:00:00
1196,92.97,5.0,0.0,26,1,2015,01:00:00
1198,92.97,5.0,0.0,26,1,2015,02:00:00
1200,92.97,5.0,0.0,26,1,2015,03:00:00
1202,92.97,4.0,0.0,26,1,2015,04:00:00
1204,92.97,3.0,0.0,26,1,2015,05:00:00
1206,92.97,3.0,0.0,26,1,2015,06:00:00
1208,92.97,3.0,0.0,26,1,2015,07:00:00
1210,100.0,3.0,-1.0000000000000004,26,1,2015,08:00:00
1212,86.39,4.0,0.0,26,1,2015,09:00:00
1214,86.39,3.0,0.0,26,1,2015,10:00:00
1216,92.92,4.0,-1.0000000000000004,26,1,2015,11:00:00
1218,86.39,4.0,0.0,26,1,2015,12:00:00
1220,86.39,5.0,0.0,26,1,2015,13:00:00
1222,74.44,4.0,0.0,26,1,2015,14:00:00
1224,69.04,5.0,0.0,26,1,2015,15:00:00
1226,74.26,5.0,-1.0000000000000004,26,1,2015,16:00:00
1228,80.07,6.0,-1.0000000000000004,26,1,2015,17:00:00
1230,79.92,6.0,-2.000000000000001,26,1,2015,18:00:00
1231,79.92,5.0,-2.000000000000001,26,1,2015,19:00:00
1233,86.07,4.0,-2.9999999999999996,26,1,2015,20:00:00
1235,85.96,5.0,-4.0,26,1,2015,21:00:00
1237,85.96,6.0,-4.0,26,1,2015,22:00:00
1239,79.62,7.0,-4.0,26,1,2015,23:00:00
1241,85.85,4.0,-5.0,27,1,2015,00:00:00
1243,92.63,5.0,-6.000000000000001,27,1,2015,01:00:00
1245,85.85,3.0,-5.0,27,1,2015,02:00:00
1247,85.96,6.0,-4.0,27,1,2015,03:00:00
1249,86.18,8.0,-2.000000000000001,27,1,2015,06:00:00
1251,92.86,7.0,-2.000000000000001,27,1,2015,07:00:00
1253,86.28,9.0,-1.0000000000000004,27,1,2015,08:00:00
1255,92.92,8.0,-1.0000000000000004,27,1,2015,09:00:00
1257,92.92,9.0,-1.0000000000000004,27,1,2015,10:00:00
1259,92.97,9.0,0.0,27,1,2015,11:00:00
1261,100.0,8.0,0.0,27,1,2015,12:00:00
1263,93.03,8.0,0.9999999999999984,27,1,2015,13:00:00
1265,93.03,9.0,0.9999999999999984,27,1,2015,14:00:00
1267,93.03,9.0,0.9999999999999984,27,1,2015,15:00:00
1269,93.03,9.0,0.9999999999999984,27,1,2015,16:00:00
1271,93.03,8.0,0.9999999999999984,27,1,2015,17:00:00
1273,93.03,6.0,0.9999999999999984,27,1,2015,18:00:00
1275,93.03,7.0,0.9999999999999984,27,1,2015,19:00:00
1277,93.03,8.0,0.9999999999999984,27,1,2015,20:00:00
1279,93.03,9.0,0.9999999999999984,27,1,2015,21:00:00
1281,93.03,9.0,0.9999999999999984,27,1,2015,22:00:00
1283,93.03,9.0,0.9999999999999984,27,1,2015,23:00:00
1285,93.03,9.0,0.9999999999999984,28,1,2015,00:00:00
1287,93.03,9.0,0.9999999999999984,28,1,2015,01:00:00
1289,93.03,9.0,0.9999999999999984,28,1,2015,02:00:00
1291,93.03,8.0,0.9999999999999984,28,1,2015,03:00:00
1293,93.03,9.0,0.9999999999999984,28,1,2015,04:00:00
1295,100.0,8.0,0.0,28,1,2015,05:00:00
1297,100.0,8.0,0.0,28,1,2015,06:00:00
1299,100.0,6.0,0.0,28,1,2015,07:00:00
1301,92.97,7.0,0.0,28,1,2015,08:00:00
1303,86.49,7.0,0.9999999999999984,28,1,2015,09:00:00
1305,86.49,8.0,0.9999999999999984,28,1,2015,10:00:00
1307,80.36,9.0,0.9999999999999984,28,1,2015,11:00:00
1309,80.36,8.0,0.9999999999999984,28,1,2015,12:00:00
1311,80.22,7.0,0.0,28,1,2015,13:00:00
1313,80.36,8.0,0.9999999999999984,28,1,2015,14:00:00
1315,80.36,9.0,0.9999999999999984,28,1,2015,15:00:00
1317,80.36,8.0,0.9999999999999984,28,1,2015,16:00:00
1319,80.36,8.0,0.9999999999999984,28,1,2015,17:00:00
1321,86.39,8.0,0.0,28,1,2015,18:00:00
1323,80.22,9.0,0.0,28,1,2015,19:00:00
1325,80.22,9.0,0.0,28,1,2015,20:00:00
1327,74.44,8.0,0.0,28,1,2015,21:00:00
1329,74.44,12.0,0.0,28,1,2015,22:00:00
1331,74.44,14.0,0.0,28,1,2015,23:00:00
1333,69.25,14.0,0.9999999999999984,29,1,2015,00:00:00
1335,69.25,15.0,0.9999999999999984,29,1,2015,01:00:00
1337,69.25,17.0,0.9999999999999984,29,1,2015,02:00:00
1339,69.25,16.0,0.9999999999999984,29,1,2015,03:00:00
1341,74.63,15.0,0.9999999999999984,29,1,2015,04:00:00
1343,86.39,14.0,0.0,29,1,2015,05:00:00
1345,92.97,11.0,0.0,29,1,2015,06:00:00
1347,92.97,11.0,0.0,29,1,2015,07:00:00
1349,92.97,10.0,0.0,29,1,2015,08:00:00
1351,92.97,10.0,0.0,29,1,2015,09:00:00
1353,86.49,9.0,0.9999999999999984,29,1,2015,10:00:00
1355,86.49,9.0,0.9999999999999984,29,1,2015,11:00:00
1357,80.51,11.0,2.000000000000001,29,1,2015,12:00:00
1359,74.8,8.0,2.000000000000001,29,1,2015,13:00:00
1361,74.8,8.0,2.000000000000001,29,1,2015,14:00:00
1363,74.63,8.0,0.9999999999999984,29,1,2015,15:00:00
1365,80.22,8.0,0.0,29,1,2015,16:00:00
1367,80.22,10.0,0.0,29,1,2015,17:00:00
1369,80.22,10.0,0.0,29,1,2015,18:00:00
1371,80.07,9.0,-1.0000000000000004,29,1,2015,19:00:00
1373,80.07,7.0,-1.0000000000000004,29,1,2015,20:00:00
1375,80.07,7.0,-1.0000000000000004,29,1,2015,21:00:00
1377,79.92,5.0,-2.000000000000001,29,1,2015,22:00:00
1379,79.92,6.0,-2.000000000000001,29,1,2015,23:00:00
1381,79.77,7.0,-2.9999999999999996,30,1,2015,00:00:00
1383,79.77,7.0,-2.9999999999999996,30,1,2015,01:00:00
1385,79.77,7.0,-2.9999999999999996,30,1,2015,02:00:00
1387,86.07,10.0,-2.9999999999999996,30,1,2015,03:00:00
1389,79.92,8.0,-2.000000000000001,30,1,2015,04:00:00
1391,79.92,10.0,-2.000000000000001,30,1,2015,05:00:00
1393,79.92,12.0,-2.000000000000001,30,1,2015,06:00:00
1395,80.07,11.0,-1.0000000000000004,30,1,2015,07:00:00
1397,80.22,11.0,0.0,30,1,2015,08:00:00
1399,74.63,10.0,0.9999999999999984,30,1,2015,09:00:00
1401,69.46,10.0,2.000000000000001,30,1,2015,10:00:00
1403,69.46,13.0,2.000000000000001,30,1,2015,11:00:00
1405,74.8,11.0,2.000000000000001,30,1,2015,12:00:00
1407,74.98,10.0,2.9999999999999996,30,1,2015,13:00:00
1409,74.98,10.0,2.9999999999999996,30,1,2015,14:00:00
1411,80.51,8.0,2.000000000000001,30,1,2015,15:00:00
1413,80.51,7.0,2.000000000000001,30,1,2015,16:00:00
1415,86.59,6.0,2.000000000000001,30,1,2015,17:00:00
1417,93.03,5.0,0.9999999999999984,30,1,2015,18:00:00
1419,100.0,1.0,0.0,30,1,2015,19:00:00
1421,100.0,2.0,0.0,30,1,2015,20:00:00
1423,93.03,3.0,0.9999999999999984,30,1,2015,21:00:00
1425,100.0,4.0,0.0,30,1,2015,22:00:00
1427,93.03,8.0,0.9999999999999984,30,1,2015,23:00:00
1429,100.0,8.0,0.0,31,1,2015,00:00:00
1431,92.97,5.0,0.0,31,1,2015,01:00:00
1433,92.97,7.0,0.0,31,1,2015,02:00:00
1435,92.97,8.0,0.0,31,1,2015,03:00:00
1437,92.92,8.0,-1.0000000000000004,31,1,2015,04:00:00
1439,86.28,8.0,-1.0000000000000004,31,1,2015,05:00:00
1441,86.28,7.0,-1.0000000000000004,31,1,2015,06:00:00
1443,80.07,9.0,-1.0000000000000004,31,1,2015,07:00:00
1445,80.07,9.0,-1.0000000000000004,31,1,2015,08:00:00
1447,86.28,10.0,-1.0000000000000004,31,1,2015,09:00:00
1449,80.22,16.0,0.0,31,1,2015,10:00:00
1451,80.22,16.0,0.0,31,1,2015,11:00:00
1453,80.22,17.0,0.0,31,1,2015,12:00:00
1455,74.44,17.0,0.0,31,1,2015,13:00:00
1457,74.63,12.0,0.9999999999999984,31,1,2015,14:00:00
1459,74.63,11.0,0.9999999999999984,31,1,2015,15:00:00
1461,74.44,9.0,0.0,31,1,2015,16:00:00
1463,69.04,9.0,0.0,31,1,2015,17:00:00
1465,69.04,11.0,0.0,31,1,2015,18:00:00
1467,74.26,11.0,-1.0000000000000004,31,1,2015,19:00:00
1469,74.44,11.0,0.0,31,1,2015,20:00:00
1471,80.07,10.0,-1.0000000000000004,31,1,2015,21:00:00
1473,80.07,9.0,-1.0000000000000004,31,1,2015,22:00:00
1475,80.22,8.0,0.0,31,1,2015,23:00:00
1477,92.97,12.0,0.0,1,2,2015,00:00:00
1479,86.49,11.0,0.9999999999999984,1,2,2015,01:00:00
1481,86.39,12.0,0.0,1,2,2015,02:00:00
1483,80.22,10.0,0.0,1,2,2015,03:00:00
1485,86.28,9.0,-1.0000000000000004,1,2,2015,04:00:00
1487,80.07,8.0,-1.0000000000000004,1,2,2015,05:00:00
1489,80.07,9.0,-1.0000000000000004,1,2,2015,06:00:00
1491,79.92,3.0,-2.000000000000001,1,2,2015,07:00:00
1493,80.07,6.0,-1.0000000000000004,1,2,2015,08:00:00
1495,74.44,11.0,0.0,1,2,2015,09:00:00
1497,69.25,9.0,0.9999999999999984,1,2,2015,10:00:00
1499,64.46,8.0,2.000000000000001,1,2,2015,11:00:00
1501,60.04,9.0,2.9999999999999996,1,2,2015,12:00:00
1503,60.04,8.0,2.9999999999999996,1,2,2015,13:00:00
1505,60.04,7.0,2.9999999999999996,1,2,2015,14:00:00
1507,64.46,4.0,2.000000000000001,1,2,2015,15:00:00
1509,69.25,3.0,0.9999999999999984,1,2,2015,16:00:00
1511,74.26,3.0,-1.0000000000000004,1,2,2015,17:00:00
1513,79.92,2.0,-2.000000000000001,1,2,2015,18:00:00
1515,79.92,2.0,-2.000000000000001,1,2,2015,19:00:00
1517,74.44,4.0,0.0,1,2,2015,20:00:00
1519,80.22,4.0,0.0,1,2,2015,21:00:00
1521,80.07,4.0,-1.0000000000000004,1,2,2015,22:00:00
1523,86.07,0.0,-2.9999999999999996,1,2,2015,23:00:00
1525,86.07,3.0,-2.9999999999999996,2,2,2015,00:00:00
1527,86.07,2.0,-2.9999999999999996,2,2,2015,01:00:00
1529,85.96,0.0,-4.0,2,2,2015,02:00:00
1531,85.96,0.0,-4.0,2,2,2015,03:00:00
1533,92.69,0.0,-5.0,2,2,2015,04:00:00
1535,92.69,2.0,-5.0,2,2,2015,05:00:00
1537,92.69,2.0,-5.0,2,2,2015,06:00:00
1539,92.69,2.0,-5.0,2,2,2015,07:00:00
1541,85.96,2.0,-4.0,2,2,2015,08:00:00
1543,86.07,3.0,-2.9999999999999996,2,2,2015,09:00:00
1545,80.07,4.0,-1.0000000000000004,2,2,2015,10:00:00
1547,80.22,3.0,0.0,2,2,2015,11:00:00
1549,74.63,3.0,0.9999999999999984,2,2,2015,12:00:00
1551,74.63,6.0,0.9999999999999984,2,2,2015,13:00:00
1553,74.63,4.0,0.9999999999999984,2,2,2015,14:00:00
1555,74.44,4.0,0.0,2,2,2015,15:00:00
1557,74.44,3.0,0.0,2,2,2015,16:00:00
1559,80.22,3.0,0.0,2,2,2015,17:00:00
1561,86.18,2.0,-2.000000000000001,2,2,2015,18:00:00
1563,86.18,1.0,-2.000000000000001,2,2,2015,19:00:00
1565,86.28,0.0,-1.0000000000000004,2,2,2015,20:00:00
1567,86.28,2.0,-1.0000000000000004,2,2,2015,21:00:00
1569,86.28,2.0,-1.0000000000000004,2,2,2015,22:00:00
1571,86.28,4.0,-1.0000000000000004,2,2,2015,23:00:00
1573,86.28,2.0,-1.0000000000000004,3,2,2015,00:00:00
1575,86.18,4.0,-2.000000000000001,3,2,2015,01:00:00
1577,86.18,4.0,-2.000000000000001,3,2,2015,02:00:00
1579,86.18,3.0,-2.000000000000001,3,2,2015,03:00:00
1581,86.18,1.0,-2.000000000000001,3,2,2015,04:00:00
1583,86.18,1.0,-2.000000000000001,3,2,2015,05:00:00
1585,92.8,0.0,-2.9999999999999996,3,2,2015,06:00:00
1587,86.07,1.0,-2.9999999999999996,3,2,2015,07:00:00
1589,86.18,3.0,-2.000000000000001,3,2,2015,08:00:00
1591,80.07,7.0,-1.0000000000000004,3,2,2015,09:00:00
1593,80.22,7.0,0.0,3,2,2015,10:00:00
1595,74.63,6.0,0.9999999999999984,3,2,2015,11:00:00
1597,64.46,7.0,2.000000000000001,3,2,2015,12:00:00
1599,64.46,5.0,2.000000000000001,3,2,2015,13:00:00
1601,64.46,5.0,2.000000000000001,3,2,2015,14:00:00
1603,69.25,4.0,0.9999999999999984,3,2,2015,15:00:00
1605,69.25,4.0,0.9999999999999984,3,2,2015,16:00:00
1607,69.25,5.0,0.9999999999999984,3,2,2015,17:00:00
1609,74.44,6.0,0.0,3,2,2015,18:00:00
1611,74.44,9.0,0.0,3,2,2015,19:00:00
1613,92.92,7.0,-1.0000000000000004,3,2,2015,20:00:00
1615,74.8,3.0,2.000000000000001,3,2,2015,21:00:00
1617,100.0,3.0,-2.000000000000001,3,2,2015,22:00:00
1619,92.86,1.0,-2.000000000000001,3,2,2015,23:00:00
1621,92.86,3.0,-2.000000000000001,4,2,2015,00:00:00
1623,92.86,4.0,-2.000000000000001,4,2,2015,01:00:00
1625,86.07,2.0,-2.9999999999999996,4,2,2015,02:00:00
1627,86.07,1.0,-2.9999999999999996,4,2,2015,03:00:00
1629,85.96,1.0,-4.0,4,2,2015,04:00:00
1631,86.07,2.0,-2.9999999999999996,4,2,2015,05:00:00
1633,86.07,2.0,-2.9999999999999996,4,2,2015,06:00:00
1635,86.07,1.0,-2.9999999999999996,4,2,2015,07:00:00
1637,79.92,0.0,-2.000000000000001,4,2,2015,08:00:00
1639,74.26,0.0,-1.0000000000000004,4,2,2015,09:00:00
1641,74.44,3.0,0.0,4,2,2015,10:00:00
1643,74.44,2.0,0.0,4,2,2015,11:00:00
1645,69.25,0.0,0.9999999999999984,4,2,2015,12:00:00
1647,69.25,0.0,0.9999999999999984,4,2,2015,13:00:00
1649,69.25,1.0,0.9999999999999984,4,2,2015,14:00:00
1651,74.44,4.0,0.0,4,2,2015,15:00:00
1653,74.44,0.0,0.0,4,2,2015,16:00:00
1655,80.22,6.0,0.0,4,2,2015,17:00:00
1657,92.92,6.0,-1.0000000000000004,4,2,2015,18:00:00
1659,92.86,5.0,-2.000000000000001,4,2,2015,19:00:00
1661,92.86,4.0,-2.000000000000001,4,2,2015,20:00:00
1663,92.86,4.0,-2.000000000000001,4,2,2015,21:00:00
1665,92.86,4.0,-2.000000000000001,4,2,2015,22:00:00
1667,92.86,3.0,-2.000000000000001,4,2,2015,23:00:00
1669,92.86,3.0,-2.000000000000001,5,2,2015,00:00:00
1671,92.86,3.0,-2.000000000000001,5,2,2015,01:00:00
1673,86.18,3.0,-2.000000000000001,5,2,2015,02:00:00
1675,86.18,2.0,-2.000000000000001,5,2,2015,03:00:00
1677,92.86,4.0,-2.000000000000001,5,2,2015,04:00:00
1679,92.86,2.0,-2.000000000000001,5,2,2015,05:00:00
1681,92.86,2.0,-2.000000000000001,5,2,2015,06:00:00
1683,92.86,2.0,-2.000000000000001,5,2,2015,07:00:00
1685,92.92,4.0,-1.0000000000000004,5,2,2015,08:00:00
1687,86.28,4.0,-1.0000000000000004,5,2,2015,09:00:00
1689,80.22,1.0,0.0,5,2,2015,10:00:00
1691,80.22,5.0,0.0,5,2,2015,11:00:00
1693,80.22,2.0,0.0,5,2,2015,12:00:00
1695,86.28,4.0,-1.0000000000000004,5,2,2015,13:00:00
1697,86.28,4.0,-1.0000000000000004,5,2,2015,14:00:00
1699,86.28,6.0,-1.0000000000000004,5,2,2015,15:00:00
1701,86.28,6.0,-1.0000000000000004,5,2,2015,16:00:00
1703,86.28,6.0,-1.0000000000000004,5,2,2015,17:00:00
1705,80.07,7.0,-1.0000000000000004,5,2,2015,18:00:00
1707,86.18,6.0,-2.000000000000001,5,2,2015,19:00:00
1709,92.8,7.0,-2.9999999999999996,5,2,2015,20:00:00
1711,86.07,5.0,-2.9999999999999996,5,2,2015,21:00:00
1713,92.8,4.0,-2.9999999999999996,5,2,2015,22:00:00
1715,86.07,8.0,-2.9999999999999996,5,2,2015,23:00:00
1717,86.07,6.0,-2.9999999999999996,6,2,2015,00:00:00
1719,85.96,7.0,-4.0,6,2,2015,01:00:00
1721,85.96,8.0,-4.0,6,2,2015,02:00:00
1723,85.96,8.0,-4.0,6,2,2015,03:00:00
1725,85.96,11.0,-4.0,6,2,2015,04:00:00
1727,79.77,4.0,-2.9999999999999996,6,2,2015,05:00:00
1729,79.77,2.0,-2.9999999999999996,6,2,2015,06:00:00
1731,79.77,6.0,-2.9999999999999996,6,2,2015,07:00:00
1733,79.77,6.0,-2.9999999999999996,6,2,2015,08:00:00
1735,74.08,5.0,-2.000000000000001,6,2,2015,09:00:00
1737,74.08,8.0,-2.000000000000001,6,2,2015,10:00:00
1739,74.08,7.0,-2.000000000000001,6,2,2015,11:00:00
1741,74.08,7.0,-2.000000000000001,6,2,2015,12:00:00
1743,74.08,6.0,-2.000000000000001,6,2,2015,13:00:00
1745,74.08,5.0,-2.000000000000001,6,2,2015,14:00:00
1747,79.77,6.0,-2.9999999999999996,6,2,2015,15:00:00
1749,79.77,4.0,-2.9999999999999996,6,2,2015,16:00:00
1751,79.62,3.0,-4.0,6,2,2015,17:00:00
1753,85.85,0.0,-5.0,6,2,2015,18:00:00
1755,85.74,0.0,-6.000000000000001,6,2,2015,19:00:00
1757,92.57,1.0,-7.000000000000001,6,2,2015,20:00:00
1759,92.57,1.0,-7.000000000000001,6,2,2015,21:00:00
1761,92.57,1.0,-7.000000000000001,6,2,2015,22:00:00
1763,92.5,0.0,-8.0,6,2,2015,23:00:00
1765,92.57,3.0,-7.000000000000001,7,2,2015,00:00:00
1767,85.63,3.0,-7.000000000000001,7,2,2015,01:00:00
1769,92.57,1.0,-7.000000000000001,7,2,2015,02:00:00
1771,92.5,2.0,-8.0,7,2,2015,03:00:00
1773,92.63,6.0,-6.000000000000001,7,2,2015,04:00:00
1775,92.69,6.0,-5.0,7,2,2015,05:00:00
1777,92.69,8.0,-5.0,7,2,2015,06:00:00
1779,92.69,8.0,-5.0,7,2,2015,07:00:00
1781,92.74,8.0,-4.0,7,2,2015,08:00:00
1783,92.74,10.0,-4.0,7,2,2015,09:00:00
1785,92.8,10.0,-2.9999999999999996,7,2,2015,10:00:00
1787,92.86,11.0,-2.000000000000001,7,2,2015,11:00:00
1789,86.28,14.0,-1.0000000000000004,7,2,2015,12:00:00
1791,86.28,15.0,-1.0000000000000004,7,2,2015,13:00:00
1793,86.28,19.0,-1.0000000000000004,7,2,2015,14:00:00
1795,86.28,17.0,-1.0000000000000004,7,2,2015,15:00:00
1797,80.07,15.0,-1.0000000000000004,7,2,2015,16:00:00
