,temp,relh,skph,month,year,time
36728,21.0,77.9,0.0,8,2013,07:30:00
36729,21.0,77.9,3.704,8,2013,08:00:00
36730,21.0,77.9,7.408,8,2013,08:30:00
36731,21.0,77.9,3.704,8,2013,09:00:00
36732,21.0,82.98,1.852,8,2013,09:30:00
36733,22.0,73.27,9.26,8,2013,10:00:00
36734,22.0,78.04,11.112,8,2013,10:30:00
36735,23.0,73.44,3.704,8,2013,11:00:00
36736,23.0,68.94,3.704,8,2013,11:30:00
36737,24.0,64.91,3.704,8,2013,12:00:00
36738,24.0,64.91,1.852,8,2013,12:30:00
36739,24.0,64.91,0.0,8,2013,13:00:00
36740,24.0,64.91,3.704,8,2013,13:30:00
36741,24.0,64.91,7.408,8,2013,14:00:00
36742,24.0,60.9,9.26,8,2013,14:30:00
36743,25.0,57.36,11.112,8,2013,15:00:00
36744,25.0,57.36,9.26,8,2013,15:30:00
36745,24.0,57.12,9.26,8,2013,16:00:00
36746,24.0,57.12,3.704,8,2013,16:30:00
36747,23.0,64.69,7.408,8,2013,17:00:00
36748,23.0,64.69,7.408,8,2013,17:30:00
36749,22.0,64.48,7.408,8,2013,18:00:00
36750,22.0,68.75,7.408,8,2013,18:30:00
36751,20.0,82.86,5.556,8,2013,19:00:00
36752,19.0,88.18,7.408,8,2013,19:30:00
36753,19.0,88.18,7.408,8,2013,20:00:00
36754,19.0,88.18,7.408,8,2013,20:30:00
36755,18.0,93.88,9.26,8,2013,21:00:00
36756,18.0,93.88,5.556,8,2013,21:30:00
36757,18.0,93.88,9.26,8,2013,22:00:00
36758,17.0,93.83,9.26,8,2013,22:30:00
36759,17.0,93.83,7.408,8,2013,23:30:00
36760,17.0,93.83,7.408,8,2013,00:00:00
36761,17.0,93.83,5.556,8,2013,00:30:00
36762,16.0,100.0,12.964,8,2013,01:00:00
36763,16.0,100.0,1.852,8,2013,01:30:00
36764,17.0,93.83,7.408,8,2013,02:00:00
36765,17.0,93.83,11.112,8,2013,02:30:00
36766,17.0,93.83,3.704,8,2013,03:00:00
36767,17.0,93.83,5.556,8,2013,03:30:00
36768,16.0,100.0,0.0,8,2013,04:00:00
36769,16.0,100.0,5.556,8,2013,04:30:00
36770,16.0,100.0,9.26,8,2013,05:00:00
36771,16.0,100.0,9.26,8,2013,05:30:00
36772,16.0,100.0,7.408,8,2013,06:00:00
36773,17.0,93.83,5.556,8,2013,06:30:00
36774,17.0,93.83,7.408,8,2013,07:00:00
36775,17.0,93.83,9.26,8,2013,07:30:00
36776,18.0,88.09,11.112,8,2013,08:00:00
36777,18.0,88.09,7.408,8,2013,08:30:00
36778,18.0,88.09,7.408,8,2013,09:00:00
36779,18.0,88.09,7.408,8,2013,09:30:00
36780,20.0,77.75,11.112,8,2013,10:00:00
36781,20.0,77.75,7.408,8,2013,10:30:00
36782,20.0,77.75,7.408,8,2013,11:00:00
36783,20.0,77.75,7.408,8,2013,11:30:00
36784,20.0,77.75,11.112,8,2013,12:00:00
36785,20.0,77.75,11.112,8,2013,12:30:00
36786,20.0,77.75,7.408,8,2013,13:00:00
36787,20.0,77.75,11.112,8,2013,13:30:00
36788,20.0,82.86,9.26,8,2013,14:00:00
36789,19.0,88.18,16.668,8,2013,14:30:00
36790,18.0,88.09,20.372,8,2013,15:00:00
36791,18.0,88.09,14.816,8,2013,15:30:00
36792,18.0,93.88,14.816,8,2013,16:00:00
36793,17.0,100.0,14.816,8,2013,16:30:00
36794,17.0,93.83,11.112,8,2013,17:00:00
36795,16.0,100.0,14.816,8,2013,17:30:00
36796,16.0,100.0,7.408,8,2013,18:00:00
36797,16.0,93.79,9.26,8,2013,18:30:00
36798,15.0,100.0,9.26,8,2013,19:00:00
36799,15.0,93.74,12.964,8,2013,19:30:00
36800,15.0,93.74,7.408,8,2013,20:00:00
36801,15.0,93.74,7.408,8,2013,20:30:00
36802,15.0,93.74,11.112,8,2013,21:00:00
36803,15.0,93.74,11.112,8,2013,21:30:00
36804,15.0,93.74,7.408,8,2013,22:00:00
36805,15.0,100.0,9.26,8,2013,22:30:00
36806,15.0,100.0,9.26,8,2013,23:00:00
36807,15.0,93.74,11.112,8,2013,23:30:00
36808,15.0,93.74,14.816,8,2013,00:00:00
36809,15.0,93.74,11.112,8,2013,00:30:00
36810,14.0,100.0,11.112,8,2013,01:00:00
36811,14.0,87.74,7.408,8,2013,01:30:00
36812,13.0,87.65,9.26,8,2013,02:00:00
36813,13.0,93.65,3.704,8,2013,02:30:00
36814,13.0,93.65,3.704,8,2013,03:00:00
36815,13.0,93.65,5.556,8,2013,03:30:00
36816,13.0,93.65,5.556,8,2013,04:00:00
36817,12.0,100.0,5.556,8,2013,04:30:00
36818,13.0,93.65,5.556,8,2013,05:00:00
36819,13.0,93.65,3.704,8,2013,05:30:00
36820,13.0,93.65,5.556,8,2013,06:00:00
36821,13.0,93.65,5.556,8,2013,06:30:00
36822,15.0,82.25,7.408,8,2013,07:00:00
36823,16.0,77.14,9.26,8,2013,07:30:00
36824,16.0,77.14,9.26,8,2013,08:00:00
36825,17.0,72.38,12.964,8,2013,08:30:00
36826,17.0,72.38,12.964,8,2013,09:00:00
36827,18.0,63.6,11.112,8,2013,09:30:00
36828,18.0,63.6,12.964,8,2013,10:00:00
36829,18.0,67.95,12.964,8,2013,10:30:00
36830,18.0,67.95,16.668,8,2013,11:00:00
36831,18.0,67.95,11.112,8,2013,11:30:00
36832,18.0,63.6,12.964,8,2013,12:00:00
36833,18.0,67.95,14.816,8,2013,12:30:00
36834,19.0,59.74,12.964,8,2013,13:00:00
36835,18.0,63.6,9.26,8,2013,13:30:00
36836,18.0,63.6,9.26,8,2013,14:00:00
36837,18.0,67.95,5.556,8,2013,14:30:00
36838,19.0,63.82,9.26,8,2013,15:00:00
36839,18.0,67.95,9.26,8,2013,15:30:00
36840,18.0,67.95,9.26,8,2013,16:00:00
36841,17.0,72.38,11.112,8,2013,16:30:00
36842,17.0,72.38,7.408,8,2013,17:00:00
36843,17.0,72.38,3.704,8,2013,17:30:00
36844,16.0,77.14,5.556,8,2013,18:00:00
36845,15.0,82.25,3.704,8,2013,18:30:00
36846,14.0,87.74,0.0,8,2013,19:00:00
36847,14.0,87.74,1.852,8,2013,19:30:00
36848,14.0,87.74,0.0,8,2013,20:00:00
36849,14.0,93.69,0.0,8,2013,20:30:00
36850,13.0,93.65,0.0,8,2013,21:00:00
36851,14.0,87.74,0.0,8,2013,21:30:00
36852,13.0,93.65,1.852,8,2013,22:00:00
36853,13.0,87.65,1.852,8,2013,22:30:00
36854,12.0,100.0,1.852,8,2013,23:00:00
36855,13.0,93.65,1.852,8,2013,23:30:00
36856,12.0,93.6,0.0,8,2013,00:00:00
36857,12.0,93.6,3.704,8,2013,00:30:00
36858,12.0,100.0,3.704,8,2013,01:00:00
36859,12.0,100.0,0.0,8,2013,01:30:00
36860,12.0,93.6,1.852,8,2013,02:00:00
36861,12.0,93.6,0.0,8,2013,02:30:00
36862,11.0,100.0,0.0,8,2013,03:00:00
36863,12.0,93.6,3.704,8,2013,03:30:00
36864,12.0,100.0,0.0,8,2013,04:00:00
36865,13.0,93.65,1.852,8,2013,04:30:00
36866,13.0,93.65,3.704,8,2013,05:00:00
36867,13.0,93.65,1.852,8,2013,05:30:00
36868,14.0,93.69,0.0,8,2013,06:00:00
36869,15.0,87.83,1.852,8,2013,06:30:00
36870,15.0,87.83,3.704,8,2013,07:00:00
36871,16.0,82.37,1.852,8,2013,07:30:00
36872,17.0,77.29,5.556,8,2013,08:00:00
36873,18.0,67.95,5.556,8,2013,08:30:00
36874,17.0,72.38,7.408,8,2013,09:00:00
36875,18.0,72.56,9.26,8,2013,09:30:00
36876,18.0,67.95,5.556,8,2013,10:00:00
36877,19.0,63.82,5.556,8,2013,10:30:00
36878,19.0,63.82,5.556,8,2013,11:00:00
36879,18.0,67.95,7.408,8,2013,11:30:00
36880,18.0,67.95,5.556,8,2013,12:00:00
36881,19.0,63.82,3.704,8,2013,12:30:00
36882,20.0,56.13,3.704,8,2013,13:00:00
36883,21.0,52.77,5.556,8,2013,13:30:00
36884,20.0,49.1,7.408,8,2013,14:00:00
36885,21.0,46.16,12.964,8,2013,14:30:00
36886,21.0,46.16,11.112,8,2013,15:00:00
36887,20.0,49.1,14.816,8,2013,15:30:00
36888,20.0,49.1,9.26,8,2013,16:00:00
36889,19.0,55.88,5.556,8,2013,16:30:00
36890,19.0,55.88,5.556,8,2013,17:00:00
36891,18.0,63.6,5.556,8,2013,17:30:00
36892,18.0,63.6,5.556,8,2013,18:00:00
36893,17.0,67.75,5.556,8,2013,18:30:00
36894,15.0,82.25,0.0,8,2013,19:00:00
36895,13.0,87.65,0.0,8,2013,19:30:00
36896,13.0,93.65,0.0,8,2013,20:00:00
36897,13.0,87.65,0.0,8,2013,20:30:00
36898,12.0,93.6,0.0,8,2013,21:00:00
36899,12.0,93.6,0.0,8,2013,21:30:00
36900,12.0,93.6,0.0,8,2013,22:00:00
36901,10.0,100.0,0.0,8,2013,00:00:00
36902,12.0,93.6,0.0,8,2013,01:30:00
36903,12.0,93.6,3.704,8,2013,02:30:00
36904,12.0,93.6,1.852,8,2013,03:00:00
36905,12.0,100.0,3.704,8,2013,03:30:00
36906,13.0,93.65,0.0,8,2013,04:00:00
36907,13.0,93.65,3.704,8,2013,04:30:00
36908,13.0,100.0,0.0,8,2013,05:00:00
36909,13.0,100.0,0.0,8,2013,05:30:00
36910,15.0,93.74,1.852,8,2013,06:00:00
36911,16.0,87.92,5.556,8,2013,06:30:00
36912,16.0,82.37,9.26,8,2013,07:00:00
36913,17.0,82.5,11.112,8,2013,07:30:00
36914,17.0,77.29,12.964,8,2013,08:00:00
36915,18.0,72.56,9.26,8,2013,08:30:00
36916,18.0,72.56,9.26,8,2013,09:00:00
36917,20.0,64.04,3.704,8,2013,09:30:00
36918,19.0,63.82,9.26,8,2013,10:00:00
36919,19.0,63.82,7.408,8,2013,10:30:00
36920,19.0,59.74,12.964,8,2013,11:00:00
36921,20.0,59.97,5.556,8,2013,11:30:00
36922,19.0,59.74,9.26,8,2013,12:00:00
36923,21.0,52.77,11.112,8,2013,12:30:00
36924,21.0,52.77,7.408,8,2013,13:00:00
36925,22.0,46.43,11.112,8,2013,13:30:00
36926,21.0,49.37,11.112,8,2013,14:00:00
36927,22.0,46.43,9.26,8,2013,14:30:00
36928,21.0,49.37,12.964,8,2013,15:00:00
36929,21.0,52.77,11.112,8,2013,15:30:00
36930,21.0,49.37,9.26,8,2013,16:00:00
36931,21.0,49.37,9.26,8,2013,16:30:00
36932,20.0,56.13,11.112,8,2013,17:00:00
36933,19.0,59.74,7.408,8,2013,17:30:00
36934,18.0,63.6,5.556,8,2013,18:00:00
36935,18.0,63.6,7.408,8,2013,18:30:00
36936,17.0,72.38,5.556,8,2013,19:00:00
36937,16.0,72.2,1.852,8,2013,19:30:00
36938,14.0,87.74,0.0,8,2013,20:00:00
36939,13.0,93.65,0.0,8,2013,20:30:00
36940,12.0,93.6,0.0,8,2013,21:00:00
36941,12.0,93.6,0.0,8,2013,21:30:00
36942,12.0,93.6,0.0,8,2013,22:00:00
36943,11.0,100.0,0.0,8,2013,22:30:00
36944,11.0,93.55,0.0,8,2013,23:00:00
36945,11.0,93.55,0.0,8,2013,23:30:00
36946,10.0,100.0,3.704,8,2013,00:00:00
36947,10.0,93.5,0.0,8,2013,00:30:00
36948,10.0,93.5,0.0,8,2013,01:00:00
36949,9.0,100.0,0.0,8,2013,01:30:00
36950,9.0,100.0,0.0,8,2013,02:00:00
36951,9.0,93.45,0.0,8,2013,02:30:00
36952,8.0,100.0,0.0,8,2013,03:00:00
36953,9.0,100.0,0.0,8,2013,03:30:00
36954,8.0,100.0,0.0,8,2013,04:00:00
36955,9.0,93.45,0.0,8,2013,04:30:00
36956,9.0,100.0,0.0,8,2013,05:00:00
36957,12.0,93.6,0.0,8,2013,05:30:00
36958,14.0,93.69,1.852,8,2013,06:00:00
36959,16.0,82.37,1.852,8,2013,06:30:00
36960,17.0,72.38,7.408,8,2013,07:00:00
36961,18.0,67.95,7.408,8,2013,07:30:00
36962,18.0,67.95,11.112,8,2013,08:00:00
36963,19.0,63.82,12.964,8,2013,08:30:00
36964,20.0,59.97,14.816,8,2013,09:00:00
36965,20.0,56.13,14.816,8,2013,09:30:00
36966,21.0,49.37,16.668,8,2013,10:00:00
36967,21.0,46.16,14.816,8,2013,10:30:00
36968,20.0,45.88,14.816,8,2013,11:00:00
36969,21.0,46.16,14.816,8,2013,11:30:00
36970,20.0,45.88,11.112,8,2013,12:00:00
36971,21.0,43.13,14.816,8,2013,12:30:00
36972,22.0,43.42,18.52,8,2013,13:00:00
36973,20.0,45.88,5.556,8,2013,13:30:00
36974,22.0,37.89,16.668,8,2013,14:00:00
36975,21.0,43.13,12.964,8,2013,14:30:00
36976,21.0,40.29,14.816,8,2013,15:00:00
36977,22.0,37.89,9.26,8,2013,15:30:00
36978,21.0,43.13,12.964,8,2013,16:00:00
36979,21.0,43.13,12.964,8,2013,16:30:00
36980,20.0,49.1,12.964,8,2013,17:00:00
36981,20.0,49.1,9.26,8,2013,17:30:00
36982,18.0,55.63,7.408,8,2013,18:00:00
36983,18.0,55.63,7.408,8,2013,18:30:00
36984,17.0,59.26,9.26,8,2013,19:00:00
36985,17.0,55.37,9.26,8,2013,19:30:00
36986,16.0,59.01,7.408,8,2013,20:00:00
36987,16.0,59.01,7.408,8,2013,20:30:00
36988,16.0,59.01,9.26,8,2013,21:00:00
36989,15.0,62.92,9.26,8,2013,21:30:00
36990,15.0,62.92,7.408,8,2013,22:00:00
36991,15.0,62.92,3.704,8,2013,22:30:00
36992,14.0,67.12,7.408,8,2013,23:00:00
36993,13.0,71.64,9.26,8,2013,23:30:00
36994,14.0,71.83,9.26,8,2013,00:00:00
36995,14.0,71.83,11.112,8,2013,00:30:00
36996,13.0,76.66,7.408,8,2013,01:00:00
36997,12.0,81.87,5.556,8,2013,01:30:00
36998,12.0,81.87,11.112,8,2013,02:00:00
36999,12.0,81.87,9.26,8,2013,02:30:00
37000,11.0,87.47,11.112,8,2013,03:00:00
37001,11.0,87.47,9.26,8,2013,03:30:00
37002,11.0,87.47,11.112,8,2013,04:00:00
37003,11.0,87.47,7.408,8,2013,04:30:00
37004,13.0,76.66,11.112,8,2013,05:00:00
37005,13.0,81.99,9.26,8,2013,05:30:00
37006,15.0,72.01,9.26,8,2013,06:00:00
37007,16.0,67.54,7.408,8,2013,06:30:00
37008,17.0,63.38,11.112,8,2013,07:00:00
37009,18.0,59.5,11.112,8,2013,07:30:00
37010,19.0,59.74,12.964,8,2013,08:00:00
37011,19.0,55.88,16.668,8,2013,08:30:00
37012,20.0,49.1,20.372,8,2013,09:00:00
37013,20.0,49.1,18.52,8,2013,09:30:00
37014,20.0,42.85,18.52,8,2013,10:00:00
37015,20.0,45.88,18.52,8,2013,10:30:00
37016,20.0,42.85,20.372,8,2013,11:00:00
37017,21.0,40.29,14.816,8,2013,11:30:00
37018,20.0,42.85,16.668,8,2013,12:00:00
37019,21.0,40.29,14.816,8,2013,12:30:00
37020,22.0,37.89,16.668,8,2013,13:00:00
37021,21.0,37.61,16.668,8,2013,13:30:00
37022,22.0,35.37,14.816,8,2013,14:00:00
37023,22.0,35.37,14.816,8,2013,14:30:00
37024,21.0,37.61,16.668,8,2013,15:00:00
37025,21.0,35.09,16.668,8,2013,15:30:00
37026,21.0,35.09,16.668,8,2013,16:00:00
37027,20.0,37.32,14.816,8,2013,16:30:00
37028,20.0,37.32,12.964,8,2013,17:00:00
37029,19.0,42.57,12.964,8,2013,17:30:00
37030,18.0,45.32,11.112,8,2013,18:00:00
37031,17.0,51.72,12.964,8,2013,18:30:00
37032,17.0,51.72,11.112,8,2013,19:00:00
37033,17.0,51.72,16.668,8,2013,19:30:00
37034,16.0,55.12,14.816,8,2013,20:00:00
37035,16.0,55.12,12.964,8,2013,20:30:00
37036,15.0,58.77,12.964,8,2013,21:00:00
37037,15.0,58.77,12.964,8,2013,21:30:00
37038,15.0,58.77,12.964,8,2013,22:00:00
37039,14.0,62.69,12.964,8,2013,22:30:00
37040,14.0,62.69,14.816,8,2013,23:00:00
37041,13.0,71.64,11.112,8,2013,23:30:00
37042,13.0,71.64,11.112,8,2013,00:00:00
37043,12.0,76.5,11.112,8,2013,00:30:00
37044,12.0,76.5,11.112,8,2013,01:00:00
37045,12.0,76.5,11.112,8,2013,01:30:00
37046,11.0,81.74,9.26,8,2013,02:00:00
37047,11.0,81.74,9.26,8,2013,02:30:00
37048,11.0,81.74,9.26,8,2013,03:00:00
37049,11.0,81.74,7.408,8,2013,03:30:00
37050,11.0,81.74,11.112,8,2013,04:00:00
37051,12.0,76.5,11.112,8,2013,04:30:00
37052,13.0,71.64,14.816,8,2013,05:00:00
37053,13.0,71.64,12.964,8,2013,05:30:00
37054,14.0,67.12,11.112,8,2013,06:00:00
37055,15.0,62.92,14.816,8,2013,06:30:00
37056,16.0,59.01,14.816,8,2013,07:00:00
37057,16.0,55.12,18.52,8,2013,07:30:00
37058,17.0,51.72,20.372,8,2013,08:00:00
37059,17.0,51.72,18.52,8,2013,08:30:00
37060,18.0,51.98,18.52,8,2013,09:00:00
37061,18.0,48.55,22.224,8,2013,09:30:00
37062,18.0,45.32,22.224,8,2013,10:00:00
37063,19.0,45.6,20.372,8,2013,10:30:00
37064,19.0,45.6,24.076,8,2013,11:00:00
37065,19.0,45.6,20.372,8,2013,11:30:00
37066,20.0,45.88,20.372,8,2013,12:00:00
37067,19.0,45.6,20.372,8,2013,12:30:00
37068,19.0,45.6,22.224,8,2013,13:00:00
37069,20.0,45.88,18.52,8,2013,13:30:00
37070,19.0,52.25,18.52,8,2013,14:00:00
37071,19.0,48.83,20.372,8,2013,14:30:00
37072,18.0,55.63,16.668,8,2013,15:00:00
37073,18.0,55.63,18.52,8,2013,15:30:00
37074,18.0,55.63,18.52,8,2013,16:00:00
37075,18.0,55.63,16.668,8,2013,16:30:00
37076,17.0,55.37,16.668,8,2013,17:00:00
37077,17.0,59.26,9.26,8,2013,17:30:00
37078,16.0,63.15,5.556,8,2013,18:00:00
37079,16.0,63.15,9.26,8,2013,18:30:00
37080,16.0,63.15,7.408,8,2013,19:00:00
37081,16.0,63.15,9.26,8,2013,19:30:00
37082,16.0,67.54,11.112,8,2013,20:00:00
37083,16.0,67.54,9.26,8,2013,20:30:00
37084,16.0,67.54,9.26,8,2013,21:00:00
37085,16.0,67.54,9.26,8,2013,21:30:00
37086,16.0,67.54,9.26,8,2013,22:00:00
37087,16.0,67.54,9.26,8,2013,22:30:00
37088,15.0,72.01,9.26,8,2013,23:00:00
37089,14.0,76.82,5.556,8,2013,23:30:00
37090,14.0,76.82,9.26,8,2013,00:00:00
37091,14.0,76.82,7.408,8,2013,00:30:00
37092,13.0,81.99,1.852,8,2013,01:00:00
37093,13.0,81.99,1.852,8,2013,01:30:00
37094,13.0,81.99,5.556,8,2013,02:00:00
37095,13.0,81.99,5.556,8,2013,02:30:00
37096,13.0,81.99,9.26,8,2013,03:00:00
37097,12.0,87.56,7.408,8,2013,03:30:00
37098,12.0,87.56,3.704,8,2013,04:00:00
37099,10.0,87.37,0.0,8,2013,04:30:00
37100,11.0,93.55,0.0,8,2013,05:00:00
37101,13.0,87.65,5.556,8,2013,05:30:00
37102,14.0,82.12,11.112,8,2013,06:00:00
37103,16.0,77.14,14.816,8,2013,06:30:00
37104,17.0,67.75,16.668,8,2013,07:00:00
37105,18.0,63.6,16.668,8,2013,07:30:00
37106,18.0,63.6,20.372,8,2013,08:00:00
37107,19.0,59.74,18.52,8,2013,08:30:00
37108,19.0,59.74,16.668,8,2013,09:00:00
37109,20.0,52.51,20.372,8,2013,09:30:00
37110,21.0,46.16,22.224,8,2013,10:00:00
37111,20.0,49.1,20.372,8,2013,10:30:00
37112,21.0,46.16,20.372,8,2013,11:00:00
37113,20.0,49.1,16.668,8,2013,11:30:00
37114,20.0,49.1,20.372,8,2013,12:00:00
37115,21.0,46.16,18.52,8,2013,12:30:00
37116,21.0,46.16,14.816,8,2013,13:00:00
37117,20.0,49.1,14.816,8,2013,13:30:00
37118,21.0,46.16,12.964,8,2013,14:00:00
37119,21.0,46.16,16.668,8,2013,14:30:00
37120,20.0,52.51,12.964,8,2013,15:00:00
37121,20.0,49.1,12.964,8,2013,15:30:00
37122,20.0,49.1,12.964,8,2013,16:00:00
37123,20.0,49.1,11.112,8,2013,16:30:00
37124,19.0,52.25,7.408,8,2013,17:00:00
37125,19.0,52.25,3.704,8,2013,17:30:00
37126,17.0,63.38,1.852,8,2013,18:00:00
37127,17.0,63.38,7.408,8,2013,18:30:00
37128,15.0,72.01,1.852,8,2013,19:00:00
37129,15.0,72.01,7.408,8,2013,19:30:00
37130,13.0,76.66,3.704,8,2013,20:00:00
37131,12.0,87.56,0.0,8,2013,20:30:00
37132,12.0,87.56,0.0,8,2013,21:00:00
37133,11.0,93.55,0.0,8,2013,21:30:00
37134,11.0,93.55,1.852,8,2013,22:00:00
37135,14.0,76.82,7.408,8,2013,22:30:00
37136,13.0,81.99,3.704,8,2013,23:00:00
37137,13.0,81.99,5.556,8,2013,23:30:00
37138,11.0,81.74,1.852,8,2013,00:00:00
37139,12.0,87.56,3.704,8,2013,00:30:00
37140,12.0,81.87,7.408,8,2013,01:00:00
37141,12.0,87.56,5.556,8,2013,01:30:00
37142,12.0,87.56,0.0,8,2013,02:00:00
37143,11.0,87.47,0.0,8,2013,02:30:00
37144,11.0,87.47,9.26,8,2013,03:00:00
37145,11.0,87.47,9.26,8,2013,03:30:00
37146,11.0,93.55,7.408,8,2013,04:00:00
37147,11.0,87.47,5.556,8,2013,04:30:00
37148,11.0,87.47,0.0,8,2013,05:00:00
37149,13.0,87.65,1.852,8,2013,05:30:00
37150,14.0,82.12,9.26,8,2013,06:00:00
37151,16.0,77.14,7.408,8,2013,06:30:00
37152,18.0,67.95,3.704,8,2013,07:00:00
37153,18.0,67.95,11.112,8,2013,07:30:00
37154,19.0,63.82,12.964,8,2013,08:00:00
37155,19.0,59.74,11.112,8,2013,08:30:00
37156,20.0,56.13,12.964,8,2013,09:00:00
37157,20.0,52.51,14.816,8,2013,09:30:00
37158,21.0,49.37,9.26,8,2013,10:00:00
37159,21.0,49.37,11.112,8,2013,10:30:00
37160,20.0,52.51,9.26,8,2013,11:00:00
37161,21.0,46.16,11.112,8,2013,11:30:00
37162,20.0,52.51,9.26,8,2013,12:00:00
37163,21.0,46.16,5.556,8,2013,12:30:00
37164,22.0,43.42,7.408,8,2013,13:00:00
37165,22.0,43.42,9.26,8,2013,13:30:00
37166,22.0,37.89,11.112,8,2013,14:00:00
37167,21.0,46.16,12.964,8,2013,14:30:00
37168,22.0,40.57,9.26,8,2013,15:00:00
37169,21.0,49.37,14.816,8,2013,15:30:00
37170,21.0,49.37,7.408,8,2013,16:00:00
37171,21.0,49.37,11.112,8,2013,16:30:00
37172,20.0,52.51,9.26,8,2013,17:00:00
37173,19.0,55.88,7.408,8,2013,17:30:00
37174,18.0,63.6,7.408,8,2013,18:00:00
37175,18.0,63.6,5.556,8,2013,18:30:00
37176,18.0,63.6,5.556,8,2013,19:00:00
37177,17.0,67.75,5.556,8,2013,19:30:00
37178,17.0,67.75,5.556,8,2013,20:00:00
37179,17.0,67.75,5.556,8,2013,20:30:00
37180,13.0,87.65,0.0,8,2013,21:00:00
37181,12.0,93.6,0.0,8,2013,21:30:00
37182,12.0,93.6,1.852,8,2013,22:00:00
37183,12.0,87.56,1.852,8,2013,22:30:00
37184,11.0,93.55,1.852,8,2013,23:00:00
37185,10.0,100.0,3.704,8,2013,23:30:00
37186,11.0,93.55,0.0,8,2013,00:00:00
37187,10.0,100.0,0.0,8,2013,00:30:00
37188,10.0,100.0,0.0,8,2013,01:00:00
37189,10.0,100.0,0.0,8,2013,01:30:00
37190,10.0,100.0,0.0,8,2013,02:00:00
37191,10.0,100.0,1.852,8,2013,02:30:00
37192,10.0,93.5,3.704,8,2013,03:00:00
37193,10.0,93.5,3.704,8,2013,03:30:00
37194,10.0,93.5,0.0,8,2013,04:00:00
37195,10.0,100.0,0.0,8,2013,04:30:00
37196,11.0,93.55,0.0,8,2013,05:00:00
37197,12.0,100.0,0.0,8,2013,05:30:00
37198,15.0,87.83,0.0,8,2013,06:00:00
37199,18.0,72.56,0.0,8,2013,06:30:00
37200,19.0,63.82,9.26,8,2013,07:00:00
37201,19.0,63.82,12.964,8,2013,07:30:00
37202,20.0,40.0,9.26,8,2013,08:00:00
37203,20.0,56.13,9.26,8,2013,08:30:00
37204,20.0,56.13,11.112,8,2013,09:00:00
37205,21.0,52.77,7.408,8,2013,09:30:00
37206,21.0,49.37,9.26,8,2013,10:00:00
37207,22.0,46.43,11.112,8,2013,10:30:00
37208,23.0,40.85,7.408,8,2013,11:00:00
37209,22.0,43.42,7.408,8,2013,11:30:00
37210,23.0,38.18,7.408,8,2013,12:00:00
37211,23.0,38.18,12.964,8,2013,12:30:00
37212,21.0,49.37,22.224,8,2013,13:00:00
37213,20.0,52.51,18.52,8,2013,13:30:00
37214,20.0,49.1,9.26,8,2013,14:00:00
37215,21.0,40.29,11.112,8,2013,14:30:00
37216,21.0,40.29,9.26,8,2013,15:00:00
37217,21.0,43.13,7.408,8,2013,15:30:00
37218,20.0,52.51,3.704,8,2013,16:00:00
37219,21.0,43.13,5.556,8,2013,16:30:00
37220,21.0,49.37,3.704,8,2013,17:00:00
37221,19.0,59.74,0.0,8,2013,17:30:00
37222,17.0,72.38,1.852,8,2013,18:00:00
37223,16.0,77.14,0.0,8,2013,18:30:00
37224,15.0,82.25,0.0,8,2013,19:00:00
37225,14.0,82.12,0.0,8,2013,19:30:00
37226,13.0,93.65,0.0,8,2013,20:00:00
37227,14.0,82.12,3.704,8,2013,20:30:00
37228,15.0,82.25,1.852,8,2013,21:00:00
37229,15.0,82.25,0.0,8,2013,21:30:00
37230,14.0,87.74,0.0,8,2013,22:00:00
37231,13.0,87.65,1.852,8,2013,22:30:00
37232,13.0,93.65,0.0,8,2013,23:00:00
37233,12.0,93.6,3.704,8,2013,23:30:00
37234,12.0,93.6,1.852,8,2013,00:00:00
37235,11.0,93.55,0.0,8,2013,00:30:00
37236,11.0,100.0,0.0,8,2013,01:00:00
37237,10.0,93.5,0.0,8,2013,01:30:00
37238,9.0,100.0,0.0,8,2013,02:00:00
37239,10.0,100.0,1.852,8,2013,02:30:00
37240,10.0,93.5,0.0,8,2013,03:00:00
37241,9.0,93.45,0.0,8,2013,03:30:00
37242,9.0,100.0,0.0,8,2013,04:00:00
37243,10.0,100.0,0.0,8,2013,04:30:00
37244,11.0,100.0,1.852,8,2013,05:00:00
37245,13.0,87.65,1.852,8,2013,05:30:00
37246,13.0,87.65,0.0,8,2013,06:00:00
37247,14.0,82.12,3.704,8,2013,06:30:00
37248,15.0,82.25,5.556,8,2013,07:00:00
37249,18.0,72.56,7.408,8,2013,07:30:00
37250,20.0,56.13,11.112,8,2013,08:00:00
37251,20.0,56.13,11.112,8,2013,08:30:00
37252,21.0,49.37,11.112,8,2013,09:00:00
37253,21.0,46.16,9.26,8,2013,09:30:00
37254,22.0,43.42,11.112,8,2013,10:00:00
37255,22.0,40.57,7.408,8,2013,10:30:00
37256,22.0,37.89,12.964,8,2013,11:00:00
37257,23.0,35.66,14.816,8,2013,11:30:00
37258,24.0,31.34,7.408,8,2013,12:00:00
37259,23.0,31.05,7.408,8,2013,12:30:00
37260,23.0,35.66,11.112,8,2013,13:00:00
37261,22.0,37.89,9.26,8,2013,13:30:00
37262,23.0,38.18,9.26,8,2013,14:00:00
37263,22.0,40.57,7.408,8,2013,14:30:00
37264,22.0,43.42,9.26,8,2013,15:00:00
